Ken,gdpr recital,bdpr recital,similarity
,an assessment of the risks to the rights and freedoms of data subjects referred to in paragraph 1; and,"§1 disclosure of the results or of any portion of the study or the research, as mentioned in the lead sentence of this article, shall under no circumstances reveal personal data.",0.96191796
,"the commission may adopt implementing acts of general scope in order to specify the arrangements for the exchange of information by electronic means between supervisory authorities, and between supervisory authorities and the board, in particular the standardised format referred to in article 64.","§1 processing of personal data as provided in item iii shall be governed by specific legislation, which shall provide proportional and strictly necessary measures for fulfilling the public interest, subject to due legal process, the general principles of protection and the rights of the data subjects as provided in this law.",0.961901133
,"the controller shall document any personal data breaches, comprising the facts relating to the personal data breach, its effects and the remedial action taken. that documentation shall enable the supervisory authority to verify compliance with this article.","– to request, at any time, that entities of the public authority carry out operations of processing of personal data to give specific report about the scope and nature of the data and other details of the processing, and may issue complementary technical opinion to ensure compliance with this law;",0.961900721
,"the member or members of each supervisory authority shall, in the performance of their tasks and exercise of their powers in accordance with this regulation, remain free from external influence, whether direct or indirect, and shall neither seek nor take instructions from anybody.","§2 the national authority shall verify the seriousness of the incident if necessary to safeguard the data subjects’ rights, it may order the controller to adopt measures, such as:",0.96176964
,"it would involve disproportionate effort. in such a case, there shall instead be a public communication or similar measure whereby the data subjects are informed in an equally effective manner.","§1 processing of personal data as provided in item iii shall be governed by specific legislation, which shall provide proportional and strictly necessary measures for fulfilling the public interest, subject to due legal process, the general principles of protection and the rights of the data subjects as provided in this law.",0.961741408
,"promote common training programmes and facilitate personnel exchanges between the supervisory authorities and, where appropriate, with the supervisory authorities of third countries or with international organisations;","§4 the anpd shall maintain a permanent communication forum, including by technical cooperation, with bodies and entities of the public administration responsible for the regulation of specific sectors of economic and governmental activity, in order to facilitate",0.961699608
,"the data subject shall have the right to receive the personal data concerning him or her, which he or she has provided to a controller, in a structured, commonly used and machine-readable format and have the right to transmit those data to another controller without hindrance from the controller to which the personal data have been provided, where:","§4 communication or shared use between controllers of sensitive personal data referring to health for the purpose of obtaining an economic advantage is prohibited, except in cases of portability of data when consented by the data subject.",0.961646119
,"where the lead supervisory authority intends to follow the relevant and reasoned objection made, it shall submit to the other supervisory authorities concerned a revised draft decision for their opinion. that revised draft decision shall be subject to the procedure referred to in paragraph 4 within a period of two weeks.","§3 the national authority shall issue technical opinions or recommendations regarding the exceptions provided in item iii of the lead sentence of this article, and shall request of the responsible parties a data protection impact assessment.",0.961518141
,"without prejudice to article 55, the supervisory authority of the main establishment or of the single establishment of the controller or processor shall be competent to act as lead supervisory authority for the cross-border processing carried out by that controller or processor in accordance with the procedure provided in article 60.","– processors are jointly liable for damages caused by the processing when they do not comply with the obligations of data protection legislation or when they have not followed controller’s lawful instructions. in this last case, the processor is deemed equivalent to the controller, save from cases of exclusion as provided in art. 43 of this law;",0.961509992
,"where a supervisory authority has taken a measure pursuant to paragraph 1 and considers that final measures need urgently be adopted, it may request an urgent opinion or an urgent binding decision from the board, giving reasons for requesting such opinion or decision.","§3 the national authority shall issue technical opinions or recommendations regarding the exceptions provided in item iii of the lead sentence of this article, and shall request of the responsible parties a data protection impact assessment.",0.961494004
,"to monitor compliance with this regulation, with other union or member state data protection provisions and with the policies of the controller or processor in relation to the protection of personal data, including the assignment of responsibilities, awareness-raising and training of staff involved in processing operations, and the related audits;","§3 the national authority may provide for standards and techniques to be used in processes of anonymization, and carry out security checks, with opinions from the national board for the protection of personal data.",0.96132339
,"administrative fines shall, depending on the circumstances of each individual case, be imposed in addition to, or instead of, measures referred to in points (a) to (h) and (j) of article 58(2). when deciding whether to impose an administrative fine and deciding on the amount of the administrative fine in each individual case due regard shall be given to the following:","§1 the national authority may provide minimum technical standards to make the provisions of the lead sentence of this article applicable, taking into account the nature of the",0.961280338
,"the transfer is necessary in order to protect the vital interests of the data subject or of other persons, where the data subject is physically or legally incapable of giving consent;","§2 in the situation when consent is required, if there are changes in the purpose of the processing of personal data that are not compatible with the original consent, the controller shall previously inform the data subject of the changes of purpose, and the data subject may revoke her/his consent if she/he disagrees with the changes.",0.961188185
,"the accreditation of certification bodies as referred to in paragraphs 1 and 2 of this article shall take place on the basis of criteria approved by the supervisory authority which is competent pursuant to article 55 or 56 or by the board pursuant to article 63. in the case of accreditation pursuant to point (b) of paragraph 1 of this article, those requirements shall complement those envisaged in regulation (ec) no 765/2008 and the technical rules that describe the methods and procedures of the certification bodies.","§5 guarantees that are sufficient for compliance with the general principles of protection and data subject’s rights referred to in the lead sentence of this article shall also be analyzed in accordance with the technical and organizational measures adopted by the processor, according to the provisions of §§1 and 2 of art. 46 of this law.",0.960982941
,"encourage the drawing up of codes of conduct pursuant to article 40(1) and provide an opinion and approve such codes of conduct which provide  sufficient  safeguards,  pursuant  to  article 40(5);","§5 guarantees that are sufficient for compliance with the general principles of protection and data subject’s rights referred to in the lead sentence of this article shall also be analyzed in accordance with the technical and organizational measures adopted by the processor, according to the provisions of §§1 and 2 of art. 46 of this law.",0.960934455
,"is necessary for entering into, or performance of, a contract between the data subject and a data controller;","– anonymized data: data related to a data subject who cannot be identified, considering the use of reasonable and available technical means at the time of the processing;",0.960916313
,"where the processing is based on point (f) of article 6(1), the legitimate interests pursued by the controller or by a third party;",§8 the right referred to in §1 of this article may also be exercised before consumer- defense entities.,0.960862485
,a controller or processor shall be exempt from liability under paragraph 2 if it proves that it is not in any way responsible for the event giving rise to the damage.,"– processors are jointly liable for damages caused by the processing when they do not comply with the obligations of data protection legislation or when they have not followed controller’s lawful instructions. in this last case, the processor is deemed equivalent to the controller, save from cases of exclusion as provided in art. 43 of this law;",0.960855028
,"out-of-court proceedings and other dispute resolution procedures for resolving disputes between controllers and data subjects with regard to processing, without prejudice to the rights of data subjects pursuant to articles 77 and 79.","§2 the data subject may oppose the processing carried out based on one of the situations of waiver of consent, if there is noncompliance with the provisions of this law.",0.960678528
,the measures and safeguards provided to protect the rights and freedoms of data subjects pursuant to this regulation;,"ensuring the prevention of fraud and the safety of the data subject, in processes of identification and authentication of registration in electronic systems, respecting the rights mentioned in art. 9 of this law and except when fundamental rights and liberties of the data subject which require protection of personal data prevail.",0.960663691
,the staff of the european data protection supervisor involved in carrying out the tasks conferred on the board by this regulation shall be subject to separate reporting lines from the staff involved in carrying out tasks conferred on the european data protection supervisor.,"§3 the national authority may provide for standards and techniques to be used in processes of anonymization, and carry out security checks, with opinions from the national board for the protection of personal data.",0.960652888
,"where, in accordance with paragraph 1, staff of a seconding supervisory authority operate in another member state, the member state of the host supervisory authority shall assume responsibility for their actions, including liability, for any damage caused by them during their operations, in accordance with the law of the member state in whose territory they are operating.","§1 pursuant to the lead sentence of this article, the president’s chief of staff shall be responsible for initiating the disciplinary administrative proceeding, which shall be conducted by a special commission composed of stable federal public servants.",0.960621387
,promote the cooperation and the effective bilateral and multilateral exchange of information and best practices between the supervisory authorities;,"§4 the anpd shall maintain a permanent communication forum, including by technical cooperation, with bodies and entities of the public administration responsible for the regulation of specific sectors of economic and governmental activity, in order to facilitate",0.960616775
,provisions to be inserted into administrative arrangements between public authorities or bodies which include enforceable and effective data subject rights.,"§1 processing of personal data as provided in item iii shall be governed by specific legislation, which shall provide proportional and strictly necessary measures for fulfilling the public interest, subject to due legal process, the general principles of protection and the rights of the data subjects as provided in this law.",0.960507063
,standard data protection clauses adopted by the commission in accordance with the examination procedure referred to in article 93(2);,"§5 guarantees that are sufficient for compliance with the general principles of protection and data subject’s rights referred to in the lead sentence of this article shall also be analyzed in accordance with the technical and organizational measures adopted by the processor, according to the provisions of §§1 and 2 of art. 46 of this law.",0.960494902
,chapter v on the transfer of personal data to third countries or international organisations with particular regard to decisions adopted pursuant to article 45(3) of this regulation and decisions adopted on the basis of article 25(6) of directive 95/46/ec;,"§5 guarantees that are sufficient for compliance with the general principles of protection and data subject’s rights referred to in the lead sentence of this article shall also be analyzed in accordance with the technical and organizational measures adopted by the processor, according to the provisions of §§1 and 2 of art. 46 of this law.",0.960489717
,"the data subject has explicitly consented to the proposed transfer, after having been informed of the possible risks of such transfers for the data subject due to the absence of an adequacy decision and appropriate safeguards;","§1 whenever requested to do so, the controller shall provide clear and adequate information regarding the criteria and procedures used for an automated decision, subject to commercial and industrial secrecy.",0.960480822
,"in order to ensure the correct and consistent application of this regulation in individual cases, the board shall adopt a binding decision in the following cases:","§2 the national authority shall verify the seriousness of the incident if necessary to safeguard the data subjects’ rights, it may order the controller to adopt measures, such as:",0.960448898
,"irrespective of the terms of the arrangement referred to in paragraph 1, the data subject may exercise his or her rights under this regulation in respect of and against each of the controllers.","§1 processing of personal data as provided in item iii shall be governed by specific legislation, which shall provide proportional and strictly necessary measures for fulfilling the public interest, subject to due legal process, the general principles of protection and the rights of the data subjects as provided in this law.",0.960359231
,to order the suspension of data flows to a recipient in a third country or to an international organisation.,– international data transfer: transfer of personal data to a foreign country or to an international entity of which the country is a member;,0.960327323
,"in exercising his or her right to data portability pursuant to paragraph 1, the data subject shall have the right to have the personal data transmitted directly from one controller to another, where technically feasible.","§2 in the situation when consent is required, if there are changes in the purpose of the processing of personal data that are not compatible with the original consent, the controller shall previously inform the data subject of the changes of purpose, and the data subject may revoke her/his consent if she/he disagrees with the changes.",0.960315008
,"where proportionate in relation to processing activities, the measures referred to in paragraph 1 shall include the implementation of appropriate data protection policies by the controller.","§1 processing of personal data as provided in item iii shall be governed by specific legislation, which shall provide proportional and strictly necessary measures for fulfilling the public interest, subject to due legal process, the general principles of protection and the rights of the data subjects as provided in this law.",0.960275566
,"without prejudice to the tasks and powers of the competent supervisory authority under articles 57 and 58, the monitoring of compliance with a code of conduct pursuant to article 40 may be carried out",sole paragraph. the controller or the processor who neglect to adopt the security measures provided in art. 46 of this law shall be held liable for damages caused by the violation of the security.,0.960220159
,"the competent supervisory authority shall approve binding corporate rules in accordance with the consistency mechanism set out in article 63, provided that they:","sole paragraph. anpd shall articulate its operation and practices with other bodies and entities with sanctioning and normative powers related to matters of personal data protection, and it shall be the central body for the interpretation of this law and for setting the standards and guidelines for the implementation thereof. (included by law no. 13,853/2019)",0.960198594
,the arrangement referred to in paragraph 1 shall duly reflect the respective roles and relationships of the joint controllers vis-à-vis the data subjects. the essence of the arrangement shall be made available to the data subject.,"§2 in the situation when consent is required, if there are changes in the purpose of the processing of personal data that are not compatible with the original consent, the controller shall previously inform the data subject of the changes of purpose, and the data subject may revoke her/his consent if she/he disagrees with the changes.",0.960117898
,"‘processing’ means any operation or set of operations which is performed on personal data or on sets of personal data, whether or not by automated means, such as collection, recording, organisation, structuring, storage, adaptation or alteration, retrieval, consultation, use,","§3 when processing originates from the consent of the data subject or from a contract, the data subject may request a complete electronic copy of her/his personal data, subject to commercial and industrial secrecy, in accordance with regulations of the national authority, in a format that allows its subsequent use, including for other processing operations.",0.960104377
,the exercise of the rights of data subjects;,"§3 when the processing of personal data is a condition for the provision of a product or service or for the exercise of a right, the data subject shall be informed with special highlight of this fact and of the means by which she/he may exercise her/his data subject’s rights as listed in art. 18 of this law.",0.960003151
,"the duration of the term of the member or members of each supervisory authority of no less than four years, except for the first appointment after 24 may 2016, part of which may take place for a shorter period where that is necessary to protect the independence of the supervisory authority by means of a staggered appointment procedure;","§5 in the event of vacancy of the position during the term of a board of directors’ member, the remaining term shall be completed by the successor. (included by law no. 13,853/2019)",0.959974247
,processing is necessary for the performance of a task carried out in the public interest or in the exercise of official authority vested in the controller;,"§3 communication or shared use of sensitive personal data between controllers for the purpose of obtaining an economic advantage may be prohibited or regulated by the national authority, being heard the sectoral entities of the public authority, within their regulatory capacity.2",0.959933187
,"each member state shall notify to the commission the provisions of its law which it adopts pursuant to this chapter, by 25 may 2018 and, without delay, any subsequent amendment affecting them.","§2 the provisions in this article are not a replacement to the application of administrative, civil and criminal sanctions in the law no. 8,079, september 11th, 1990, or in specific legislation. (new wording given by law no. 13,853/2019)",0.959808681
,the measures and procedures referred to in articles 24 and 25 and the measures to ensure security of processing referred to in article 32;,"§5 guarantees that are sufficient for compliance with the general principles of protection and data subject’s rights referred to in the lead sentence of this article shall also be analyzed in accordance with the technical and organizational measures adopted by the processor, according to the provisions of §§1 and 2 of art. 46 of this law.",0.959736283
,"the commission shall publish in the official journal of the european union and on its website a list of the third countries, territories and specified sectors within a third country and international organisations for which it has decided that an adequate level of protection is or is no longer ensured.",– international data transfer: transfer of personal data to a foreign country or to an international entity of which the country is a member;,0.959713434
,"conduct investigations on the application of this regulation, including on the basis of information received from another supervisory authority or other public authority;","– when the transfer is necessary for international legal cooperation between public intelligence, investigative and prosecutorial agencies, in accordance with the instruments of international law;",0.959685475
,the board shall collate all certification mechanisms and data protection seals and marks in a register and shall make them publicly available by any appropriate means.,§5o notarial and registry bodies shall provide access to data by electronic means to the public administration in order to fulfill the purposes mentioned in the lead sentence of this,0.959682707
,the core activities of the controller or the processor consist of processing on a large scale of special categories of data pursuant to article 9 and personal data relating to criminal convictions and offences referred to in article 10.,"§7 the subsequent processing of the personal data referred to in paragraphs 3 and 4 of this article may be carried out for new purposes, provided that legitimate and specific purposes to the new processing and the preservation of the rights of the data subject are observed, as",0.959643509
,"when assessing the adequacy of the level of protection, the commission shall, in particular, take account of the following elements:","§2 the national authority shall verify the seriousness of the incident if necessary to safeguard the data subjects’ rights, it may order the controller to adopt measures, such as:",0.959608026
,to order the controller to communicate a personal data breach to the data subject;,"§4 communication or shared use between controllers of sensitive personal data referring to health for the purpose of obtaining an economic advantage is prohibited, except in cases of portability of data when consented by the data subject.",0.959520126
,"the context in which the personal data have been collected, in particular regarding the relationship between data subjects and the controller;","§4 communication or shared use between controllers of sensitive personal data referring to health for the purpose of obtaining an economic advantage is prohibited, except in cases of portability of data when consented by the data subject.",0.959475847
,"where a supervisory authority does not provide the information referred to in paragraph 5 of this article within one month of receiving the request of another supervisory authority, the requesting","§3 the national authority shall issue technical opinions or recommendations regarding the exceptions provided in item iii of the lead sentence of this article, and shall request of the responsible parties a data protection impact assessment.",0.959307455
,the personal data have to be erased for compliance with a legal obligation in union or member state law to which the controller is subject;,"sole paragraph. for purposes of item i of this article, the legal entities of public law referred to in the sole paragraph of art. 1 of law no. 12,527, of november 18, 2011 (the “brazilian access to information law”), within their legal capabilities, and those parties accountable, within the scope of their activities, may request the national authority to evaluate the level of protection of personal data provided by a country or international organization.",0.959269841
,"the controller and the processor shall ensure that the data protection officer is involved, properly and in a timely manner, in all issues which relate to the protection of personal data.","§4 communication or shared use between controllers of sensitive personal data referring to health for the purpose of obtaining an economic advantage is prohibited, except in cases of portability of data when consented by the data subject.",0.959215394
,"where possible, a general description of the technical and organisational security measures referred to in article 32(1).","§5 guarantees that are sufficient for compliance with the general principles of protection and data subject’s rights referred to in the lead sentence of this article shall also be analyzed in accordance with the technical and organizational measures adopted by the processor, according to the provisions of §§1 and 2 of art. 46 of this law.",0.959157253
,processing is necessary to protect the vital interests of the data subject or of another natural person where the data subject is physically or legally incapable of giving consent;,"§4 communication or shared use between controllers of sensitive personal data referring to health for the purpose of obtaining an economic advantage is prohibited, except in cases of portability of data when consented by the data subject.",0.959050057
,"the board shall draw up an annual report regarding the protection of natural persons with regard to processing in the union and, where relevant, in third countries and international organisations. the report shall be made public and be transmitted to the european parliament, to the council and to the commission.","sole paragraph. for purposes of item i of this article, the legal entities of public law referred to in the sole paragraph of art. 1 of law no. 12,527, of november 18, 2011 (the “brazilian access to information law”), within their legal capabilities, and those parties accountable, within the scope of their activities, may request the national authority to evaluate the level of protection of personal data provided by a country or international organization.",0.959011043
,‘restriction of processing’ means the marking of stored personal data with the aim of limiting their processing in the future;,"– to stimulate the adoption of standards for services and products that facilitate the control of data subjects regarding their personal data, which should take into account the specificities of the activities and the size of those responsible;",0.958993505
,"when assessing whether consent is freely given, utmost account shall be taken of whether, inter alia, the performance of a contract, including the provision of a service, is conditional on consent to the processing of personal data that is not necessary for the performance of that contract.","§2 analysis of contractual clauses, documents or global corporate rules submitted to the national authority for approval, supplementary information or due diligences performed for verification of the processing operations may be required, when necessary.",0.958906317
,"the data protection officer shall be bound by secrecy or confidentiality concerning the performance of his or her tasks, in accordance with union or member state law.","§5 in the exercise of the powers referred to in the lead sentence of this article, the relevant authority shall ensure the preservation of industrial and information secrecy, in the terms of the law.",0.958904902
,"cooperate with, including sharing information and provide mutual assistance to, other supervisory authorities with a view to ensuring the consistency of application and enforcement of this regulation;",- to countries or international organizations that provide a level of protection of personal data that is adequate to the provisions of this law;,0.958888879
,"associations and other bodies representing categories of controllers or processors may prepare codes of conduct, or amend or extend such codes, for the purpose of specifying the application of this regulation, such as with regard to:","sole paragraph. anpd shall articulate its operation and practices with other bodies and entities with sanctioning and normative powers related to matters of personal data protection, and it shall be the central body for the interpretation of this law and for setting the standards and guidelines for the implementation thereof. (included by law no. 13,853/2019)",0.958753194
,"the processing is carried out by a public authority or body, except for courts acting in their judicial capacity;",– to report to the internal control bodies any violation to the provisions set forth in this law performed by bodies and entities of the federal public administration;,0.958702728
,the data subject shall have the right to obtain from the controller the erasure of personal data concerning him or her without undue delay and the controller shall have the obligation to erase personal data without undue delay where one of the following grounds applies:,"§2 in the situation when consent is required, if there are changes in the purpose of the processing of personal data that are not compatible with the original consent, the controller shall previously inform the data subject of the changes of purpose, and the data subject may revoke her/his consent if she/he disagrees with the changes.",0.958625379
,maintain a publicly accessible electronic register of decisions taken by supervisory authorities and courts on issues handled in the consistency mechanism.,"§1 whenever requested to do so, the controller shall provide clear and adequate information regarding the criteria and procedures used for an automated decision, subject to commercial and industrial secrecy.",0.958623369
,the data protection officer shall have at least the following tasks:,"§3 the national authority may establish complementary rules about the definition and the duties of the data protection officer, including situations in which the appointment of such person may be waived, according to the nature and the size of the entity or the volume of data processing operations.",0.958494855
,the transfer is necessary for important reasons of public interest;,"§3 the processing of publicly accessible personal data shall consider the purpose, the good faith and the public interest that justify it being made available.",0.958493648
,the information provided to the public and to data subjects;,"§4 communication or shared use between controllers of sensitive personal data referring to health for the purpose of obtaining an economic advantage is prohibited, except in cases of portability of data when consented by the data subject.",0.958476033
,"authorisations by a member state or supervisory authority on the basis of article 26(2) of directive 95/46/ec shall remain valid until amended, replaced or repealed, if necessary, by that supervisory authority. decisions adopted by the commission on the basis of article 26(4) of directive 95/46/ec shall remain in force until amended, replaced or repealed, if necessary, by a commission decision adopted in accordance with paragraph 2 of this article.","§4 acts carried out by certification entities may be reviewed by the national authority and, if they are not in compliance with this law, submitted for revision or voided.",0.958424917
,"promote the exchange and documentation of personal data protection legislation and practice, including on jurisdictional conflicts with third countries.","amends law no. 13,709 of august 14, 2018, to provide for the protection of personal data and to create the national data protection authority; and makes other arrangements.",0.958395744
,"issue guidelines, recommendations and best practices in accordance with point (e) of this paragraph for the purpose of further specifying the criteria and requirements for the personal data transfers on the basis of article 49(1);","§5 guarantees that are sufficient for compliance with the general principles of protection and data subject’s rights referred to in the lead sentence of this article shall also be analyzed in accordance with the technical and organizational measures adopted by the processor, according to the provisions of §§1 and 2 of art. 46 of this law.",0.958298911
,give advice on the processing operations referred to in article 36(2);,"§3 children’s personal data may be collected without the consent mentioned in §1 of this article when the collection is necessary to contact the parents or the legal representative, and as long as the data are used one single time and not stored, or for their protection, and under no circumstances shall the data be passed on to third parties without consent as provided in §1 of this article.",0.958261839
,"the lead supervisory authority shall, without delay, communicate the relevant information on the matter to the other supervisory authorities concerned. it shall without delay submit a draft decision to the other supervisory authorities concerned for their opinion and take due account of their views.","§2 the national authority shall verify the seriousness of the incident if necessary to safeguard the data subjects’ rights, it may order the controller to adopt measures, such as:",0.9580722
,"the data subject withdraws consent on which the processing is based according to point (a) of article 6(1), or point (a) of article 9(2), and where there is no other legal ground for the processing;","§7 the subsequent processing of the personal data referred to in paragraphs 3 and 4 of this article may be carried out for new purposes, provided that legitimate and specific purposes to the new processing and the preservation of the rights of the data subject are observed, as",0.958038892
,a supervisory authority may adopt standard contractual clauses for the matters referred to in paragraph 3 and 4 of this article and in accordance with the consistency mechanism referred to in article 63.,"§5 guarantees that are sufficient for compliance with the general principles of protection and data subject’s rights referred to in the lead sentence of this article shall also be analyzed in accordance with the technical and organizational measures adopted by the processor, according to the provisions of §§1 and 2 of art. 46 of this law.",0.95799412
,"where in a member state more than one supervisory authority is responsible for monitoring the application of the provisions pursuant to this regulation, a joint representative shall be appointed in accordance with that member state's law.","§1 pursuant to the lead sentence of this article, the president’s chief of staff shall be responsible for initiating the disciplinary administrative proceeding, which shall be conducted by a special commission composed of stable federal public servants.",0.957884914
,"the controller and processor shall take steps to ensure that any natural person acting under the authority of the controller or the processor who has access to personal data does not process them except on instructions from the controller, unless he or she is required to do so by union or member state law.","– processors are jointly liable for damages caused by the processing when they do not comply with the obligations of data protection legislation or when they have not followed controller’s lawful instructions. in this last case, the processor is deemed equivalent to the controller, save from cases of exclusion as provided in art. 43 of this law;",0.957769503
,encourage the drawing-up of codes of conduct and the establishment of data protection certification mechanisms and data protection seals and marks pursuant to articles 40 and 42;,"– to ensure the protection of personal data, as provided in legislation;",0.957741588
,"a systematic description of the envisaged processing operations and the purposes of the processing, including, where applicable, the legitimate interest pursued by the controller;","– purpose: processing done for legitimate, specific and explicit purposes of which the data subject is informed, with no possibility of subsequent processing that is incompatible with these purposes;",0.957631717
,processing of personal data which takes place in the context of the activities of establishments in more than one member state of a controller or processor in the union where the controller or processor is established in more than one member state; or,– processor: natural person or legal entity of either public or private law that processes personal data in the name of the controller;,0.957618538
,"encourage the establishment of data protection certification mechanisms and of data protection seals and marks pursuant to article 42(1), and approve the criteria of certification pursuant to article 42(5);","§5 guarantees that are sufficient for compliance with the general principles of protection and data subject’s rights referred to in the lead sentence of this article shall also be analyzed in accordance with the technical and organizational measures adopted by the processor, according to the provisions of §§1 and 2 of art. 46 of this law.",0.957610332
,"each member state shall notify to the commission the provisions of its law which it has adopted pursuant to paragraph 2 and, without delay, any subsequent amendment law or amendment affecting them.","§2 the provisions in this article are not a replacement to the application of administrative, civil and criminal sanctions in the law no. 8,079, september 11th, 1990, or in specific legislation. (new wording given by law no. 13,853/2019)",0.957487217
,any link between the purposes for which the personal data have been collected and the purposes of the intended further processing;,"– transparency: guarantee to the data subjects of clear, precise and easily accessible information about the carrying out of the processing and the respective processing agents, subject to commercial and industrial secrecy;",0.957464269
,"the processor shall not engage another processor without prior specific or general written authorisation of the controller. in the case of general written authorisation, the processor shall inform the controller of any intended changes concerning the addition or replacement of other processors, thereby giving the controller the opportunity to object to such changes.","§2 in the situation when consent is required, if there are changes in the purpose of the processing of personal data that are not compatible with the original consent, the controller shall previously inform the data subject of the changes of purpose, and the data subject may revoke her/his consent if she/he disagrees with the changes.",0.957294929
,"the controller shall seek the advice of the data protection officer, where designated, when carrying out a data protection impact assessment.","- data protection officer: person named by the controller and processor to act as a channel of communication between the controller, the subjects of such data and the national data protection authority (anpd); (new wording given by law no. 13,853/2019)",0.957283215
,"in particular, any legislative measure referred to in paragraph 1 shall contain specific provisions at least, where relevant, as to:","§6 complaints collected in accordance with the provisions set forth in item v of the lead sentence of this article may be analyzed in an aggregate manner and any measures arising therefrom may be adopted in a standardized manner. (included by law no. 13,853/2019)",0.957263687
,"where measures referred to in article 58(2) have previously been ordered against the controller or processor concerned with regard to the same subject-matter, compliance with those measures;","§5 guarantees that are sufficient for compliance with the general principles of protection and data subject’s rights referred to in the lead sentence of this article shall also be analyzed in accordance with the technical and organizational measures adopted by the processor, according to the provisions of §§1 and 2 of art. 46 of this law.",0.957226542
,"where any of the other supervisory authorities concerned within a period of four weeks after having been consulted in accordance with paragraph 3 of this article, expresses a relevant and reasoned objection to the draft decision, the lead supervisory authority shall, if it does not follow the relevant and reasoned objection or is of the opinion that the objection is not relevant or reasoned, submit the matter to the consistency mechanism referred to in article 63.","§3 the national authority shall issue technical opinions or recommendations regarding the exceptions provided in item iii of the lead sentence of this article, and shall request of the responsible parties a data protection impact assessment.",0.957174965
,"the board shall forward its opinions, guidelines, recommendations, and best practices to the commission and to the committee referred to in article 93 and make them public.","§3 the national authority shall issue technical opinions or recommendations regarding the exceptions provided in item iii of the lead sentence of this article, and shall request of the responsible parties a data protection impact assessment.",0.957070955
,is based on the data subject's explicit consent.,"– accepting complaints and communications from data subjects, providing explanations and adopting measures;",0.9570592
,"the board shall ensure the consistent application of this regulation. to that end, the board shall, on its own initiative or, where relevant, at the request of the commission, in particular:","§1 processing of personal data as provided in item iii shall be governed by specific legislation, which shall provide proportional and strictly necessary measures for fulfilling the public interest, subject to due legal process, the general principles of protection and the rights of the data subjects as provided in this law.",0.956919646
,"advise the commission on any issue related to the protection of personal data in the union, including on any proposed amendment of this regulation;","– by the public administration, for the processing and shared use of data necessary for the execution of public policies provided in laws or regulations, or based on contracts, agreements or similar instruments, subject to the provisions of chapter iv of this law;",0.956781696
,"each member state may provide by law that its supervisory authority shall have additional powers to those referred to in paragraphs 1, 2 and 3. the exercise of those powers shall not impair the effective operation of chapter vii.","§2 the president of the republic shall be responsible for determining the preventive work leave, solely when recommended by the special commission referred in the §1 of this article, and then hand down the decision. (included by law no. 13,853/2019)",0.956779372
,"without prejudice to an individual contract between the controller and the processor, the contract or the other legal act referred to in paragraphs 3 and 4 of this article may be based, in whole or in part, on standard contractual clauses referred to in paragraphs 7 and 8 of this article, including when they are part of a certification granted to the controller or processor pursuant to articles 42 and 43.","§2 when the provisions of lines a and b of item ii of the lead sentence of this article are applied by public agencies and entities, said waiver of consent shall be publicized, pursuant to item i of the lead sentence of art. 23 of this law.",0.956771503
,"each member state shall notify to the commission the rules adopted pursuant to paragraph 1, by 25 may 2018 and, without delay, any subsequent amendment affecting them.","§2 the provisions in this article are not a replacement to the application of administrative, civil and criminal sanctions in the law no. 8,079, september 11th, 1990, or in specific legislation. (new wording given by law no. 13,853/2019)",0.95677135
